payment_attempt_id,customer_id,amount,currency,status,created_at
pay_003826,cust_0038,9.77,USD,succeeded,2026-01-01T01:41:24Z
pay_002992,cust_0355,439.87,EUR,failed,2026-01-24T13:00:40Z
pay_006057,cust_0183,297.49,ZZZ,succeeded,2026-01-05T21:45:15Z
pay_001513,cust_0218,366.74,USD,succeeded,2026-01-22T18:45:03Z
pay_002813,cust_0136,489.61,USD,succeeded,2026-01-24T15:07:41Z
pay_004133,cust_0179,109.62,GBP,succeeded,2026-01-21T10:18:12Z
pay_000807,cust_0076,23.18,GBP,succeeded,2026-01-02T21:02:51Z
pay_002909,cust_0356,181.68,USD,succeeded,2026-01-21T19:48:19Z
pay_005255,cust_0199,22.48,USD,succeeded,2026-01-16T19:10:55Z
pay_001078,cust_0294,314.16,GBP,failed,2026-01-13T21:03:04Z
pay_002249,cust_0161,97.17,USD,succeeded,2026-01-20T09:38:12Z
pay_003577,cust_0369,204.63,USD,failed,2026-01-13T21:42:56Z
pay_001132,cust_0298,254.35,GBP,succeeded,2026-01-06T17:02:32Z
pay_004221,cust_0398,39.24,USD,succeeded,2026-01-28T21:03:30Z
pay_001539,cust_0342,239.58,EUR,succeeded,2026-01-27T03:45:08Z
pay_001191,cust_0183,414.83,GBP,succeeded,2026-01-22T01:09:50Z
pay_003982,cust_0357,59.45,EUR,succeeded,2026-01-06T11:12:58Z
pay_001285,cust_0101,36.11,EUR,succeeded,2026-01-06T01:00:53Z
pay_004390,cust_0056,387.81,USD,succeeded,2026-01-06T14:36:46Z
pay_000694,cust_0145,222.02,USD,succeeded,2026-01-09T03:17:02Z
pay_003070,cust_0083,473.67,GBP,succeeded,2026-01-25T19:00:12Z
pay_000860,cust_0059,166.06,USD,succeeded,2026-01-19T16:12:35Z
pay_004312,cust_0049,309.06,USD,failed,2026-01-16T23:08:37Z
pay_001940,cust_0018,407.43,USD,failed,2026-01-09T14:35:27Z
pay_002683,cust_0062,394.14,EUR,failed,2026-01-20T08:57:28Z
pay_005228,cust_0011,115.49,EUR,succeeded,2026-01-12T22:15:16Z
pay_002700,cust_0123,263.87,USD,succeeded,2026-01-14T06:49:42Z
pay_002220,cust_0083,488.35,GBP,pending,2026-01-25T14:14:40Z
pay_005665,cust_0309,324.14,EUR,succeeded,2026-01-02T21:03:31Z
pay_004305,cust_0363,281.13,USD,succeeded,2026-01-27T13:43:48Z
pay_004808,cust_0032,126.59,EUR,succeeded,2026-01-14T15:47:49Z
pay_001676,cust_0345,454.98,USD,succeeded,2026-01-08T00:57:20Z
pay_003663,cust_0176,92.66,USD,succeeded,2026-01-30T09:16:48Z
pay_004916,cust_0088,168.49,EUR,pending,2026-01-18T04:01:36Z
pay_003977,cust_0278,327.65,GBP,succeeded,2026-01-25T15:07:58Z
pay_003633,cust_0154,321.45,GBP,succeeded,2026-01-17T16:27:05Z
pay_002941,cust_0019,231.03,EUR,succeeded,2026-01-25T04:26:32Z
pay_004229,cust_0300,276.51,USD,succeeded,2026-01-27T15:44:08Z
pay_001782,cust_0287,213.35,EUR,pending,2026-01-01T22:23:56Z
pay_003673,cust_0321,6.78,USD,succeeded,2026-01-31T18:24:37Z
pay_002359,cust_0210,316.20,EUR,succeeded,2026-01-06T10:14:21Z
pay_006020,cust_0078,-437.57,USD,succeeded,2026-01-23T05:24:35Z
pay_002436,cust_0385,274.83,USD,succeeded,2026-01-03T23:22:04Z
pay_002840,cust_0152,304.31,EUR,succeeded,2026-01-27T16:36:35Z
pay_000459,cust_0392,403.69,EUR,failed,2026-01-08T21:50:47Z
pay_001946,cust_0242,51.07,GBP,succeeded,2026-01-13T20:25:30Z
pay_004642,cust_0303,179.48,USD,failed,2026-01-31T03:22:45Z
pay_005602,cust_0009,472.60,USD,failed,2026-01-07T10:40:01Z
pay_001020,cust_0185,477.80,USD,succeeded,2026-01-14T10:37:08Z
pay_004329,cust_0110,345.66,USD,succeeded,2026-01-03T21:13:56Z
pay_002466,cust_0020,235.52,USD,succeeded,2026-01-16T00:28:59Z
pay_000455,cust_0204,258.20,EUR,succeeded,2026-01-19T13:37:31Z
pay_001035,cust_0241,26.42,USD,failed,2026-01-04T00:22:26Z
pay_004237,cust_0311,262.40,USD,failed,2026-01-11T18:43:30Z
pay_005787,cust_0019,360.14,EUR,failed,2026-01-08T01:56:13Z
pay_000320,cust_0085,156.23,EUR,succeeded,2026-01-02T08:31:29Z
pay_001148,cust_0305,485.04,EUR,succeeded,2026-01-22T16:29:48Z
pay_004356,cust_0183,229.64,EUR,succeeded,2026-01-08T22:45:33Z
pay_000643,cust_0275,135.36,USD,succeeded,2026-01-01T14:31:28Z
pay_005682,cust_0097,307.97,GBP,failed,2026-01-25T07:29:31Z
pay_001049,cust_0345,263.72,EUR,succeeded,2026-01-04T04:20:26Z
pay_002394,cust_0318,44.58,EUR,failed,2026-01-25T16:14:09Z
pay_000181,cust_0134,121.97,EUR,succeeded,2026-01-21T16:56:40Z
pay_000036,cust_0105,384.84,EUR,failed,2026-01-10T10:32:18Z
pay_002674,cust_0100,379.87,USD,pending,2026-01-16T12:23:08Z
pay_004575,cust_0004,462.31,USD,failed,2026-01-18T00:17:25Z
pay_000766,cust_0235,15.64,USD,failed,2026-01-18T19:16:31Z
pay_001762,cust_0380,182.91,EUR,pending,2026-01-23T07:03:27Z
pay_002927,cust_0200,90.07,GBP,pending,2026-01-06T08:04:12Z
pay_004992,cust_0025,384.31,USD,succeeded,2026-01-19T01:47:43Z
pay_005420,cust_0010,404.00,EUR,succeeded,2026-01-21T15:08:06Z
pay_001196,cust_0055,392.17,GBP,succeeded,2026-01-26T20:28:44Z
pay_004692,cust_0392,97.31,EUR,succeeded,2026-01-14T15:08:10Z
pay_000211,cust_0030,211.17,USD,succeeded,2026-01-18T14:08:30Z
pay_001339,cust_0243,394.06,EUR,succeeded,2026-01-08T16:47:56Z
pay_001708,cust_0096,111.52,USD,succeeded,2026-01-12T05:16:50Z
pay_003793,cust_0215,205.55,USD,succeeded,2026-01-18T00:39:56Z
pay_001475,cust_0333,328.33,USD,succeeded,2026-01-13T04:22:08Z
pay_000493,cust_0057,249.58,GBP,succeeded,2026-01-27T18:37:50Z
pay_002255,cust_0054,408.21,GBP,pending,2026-01-28T10:42:03Z
pay_005993,cust_0341,330.67,USD,failed,2026-01-20T13:04:26Z
pay_000962,cust_0077,7.51,GBP,succeeded,2026-01-30T01:27:30Z
pay_004860,cust_0344,258.51,USD,succeeded,2026-01-13T03:04:46Z
pay_005265,cust_0247,426.80,USD,succeeded,2026-01-22T02:05:46Z
pay_004893,cust_0142,159.42,USD,succeeded,2026-01-13T16:20:09Z
pay_003606,cust_0153,367.24,GBP,failed,2026-01-15T10:46:10Z
pay_005563,cust_0005,442.95,USD,failed,2026-01-29T15:14:25Z
pay_005372,cust_0090,124.00,USD,failed,2026-01-13T22:01:40Z
pay_000027,cust_0337,19.33,USD,succeeded,2026-01-27T11:14:59Z
pay_002169,cust_0118,154.95,USD,succeeded,2026-01-22T09:52:10Z
pay_002889,cust_0088,368.60,USD,succeeded,2026-01-19T22:04:54Z
pay_003274,cust_0095,270.93,USD,succeeded,2026-01-10T02:13:34Z
pay_002935,cust_0138,420.09,USD,succeeded,2026-01-26T11:11:55Z
pay_002015,cust_0360,435.32,USD,succeeded,2026-01-04T15:20:34Z
pay_001353,cust_0200,107.21,GBP,failed,2026-01-31T11:16:40Z
pay_004919,cust_0281,25.32,USD,succeeded,2026-01-29T07:08:20Z
pay_000175,cust_0240,60.76,USD,succeeded,2026-01-09T16:42:30Z
pay_001794,cust_0121,133.83,EUR,failed,2026-01-27T15:59:17Z
pay_001605,cust_0151,427.39,GBP,succeeded,2026-01-15T15:19:51Z
pay_003122,cust_0187,173.26,GBP,failed,2026-01-16T20:47:49Z
pay_005992,cust_0133,306.15,USD,succeeded,2026-01-05T05:12:33Z
pay_005100,cust_0263,354.73,USD,succeeded,2026-01-31T00:26:04Z
pay_004900,cust_0295,214.29,USD,succeeded,2026-01-23T00:37:53Z
pay_006004,cust_0078,-414.76,EUR,succeeded,2026-01-11T01:13:56Z
pay_006030,cust_0348,0.00,EUR,succeeded,2026-01-11T18:20:51Z
pay_000310,cust_0325,51.08,USD,failed,2026-01-26T10:07:47Z
pay_005317,cust_0148,223.20,GBP,succeeded,2026-01-01T14:33:49Z
pay_000960,cust_0111,234.07,USD,succeeded,2026-01-19T15:35:13Z
pay_001303,cust_0028,488.37,EUR,succeeded,2026-01-14T07:19:39Z
pay_002963,cust_0378,36.14,USD,succeeded,2026-01-05T05:12:51Z
pay_001018,cust_0376,133.47,USD,succeeded,2026-01-19T05:19:14Z
pay_000444,cust_0292,438.21,USD,succeeded,2026-01-01T02:05:53Z
pay_005120,cust_0215,258.31,EUR,succeeded,2026-01-11T05:31:23Z
pay_005531,cust_0188,236.33,USD,succeeded,2026-01-06T01:59:44Z
pay_003468,cust_0234,10.30,GBP,failed,2026-01-12T05:10:11Z
pay_001266,cust_0244,337.99,USD,failed,2026-01-01T17:48:11Z
pay_002804,cust_0239,66.27,USD,failed,2026-01-24T07:13:53Z
pay_000042,cust_0236,184.12,USD,succeeded,2026-01-27T03:51:15Z
pay_003570,cust_0149,35.30,EUR,succeeded,2026-01-18T06:31:20Z
pay_003046,cust_0017,204.48,USD,pending,2026-01-02T11:18:31Z
pay_005131,cust_0184,300.55,USD,succeeded,2026-01-04T01:10:57Z
pay_003778,cust_0180,203.09,USD,succeeded,2026-01-30T04:44:02Z
pay_000276,cust_0354,498.86,USD,succeeded,2026-01-17T10:45:22Z
pay_005126,cust_0281,384.93,USD,succeeded,2026-01-16T16:02:44Z
pay_001444,cust_0125,472.38,EUR,succeeded,2026-01-07T03:50:24Z
pay_001638,cust_0064,184.92,USD,succeeded,2026-01-19T14:53:32Z
pay_000197,cust_0335,93.34,USD,succeeded,2026-01-28T19:15:16Z
pay_001767,cust_0233,397.21,USD,pending,2026-01-19T00:18:12Z
pay_004814,cust_0337,211.18,USD,pending,2026-01-03T22:18:26Z
pay_002585,cust_0239,262.23,EUR,succeeded,2026-01-31T21:01:30Z
pay_004691,cust_0184,113.86,USD,failed,2026-01-11T01:08:16Z
pay_004604,cust_0369,148.60,USD,succeeded,2026-01-16T01:15:06Z
pay_004513,cust_0181,199.50,USD,succeeded,2026-01-06T16:12:22Z
pay_000342,cust_0126,62.41,EUR,failed,2026-01-03T02:00:12Z
pay_002189,cust_0081,449.11,USD,succeeded,2026-01-04T02:24:53Z
pay_002139,cust_0202,382.30,USD,succeeded,2026-01-25T14:53:00Z
pay_002188,cust_0209,382.44,EUR,succeeded,2026-01-02T06:10:48Z
pay_004118,cust_0038,13.14,USD,succeeded,2026-01-24T20:13:33Z
pay_005114,cust_0301,491.69,EUR,succeeded,2026-01-10T07:54:31Z
pay_002668,cust_0063,477.02,USD,failed,2026-01-28T09:49:56Z
pay_004254,cust_0277,422.28,EUR,succeeded,2026-01-20T16:50:56Z
pay_004035,cust_0047,478.63,USD,failed,2026-01-31T09:03:10Z
pay_003507,cust_0078,40.31,GBP,succeeded,2026-01-19T14:56:46Z
pay_000678,cust_0159,145.67,EUR,succeeded,2026-01-08T04:46:46Z
pay_002013,cust_0060,97.28,USD,succeeded,2026-01-17T21:21:55Z
pay_002100,cust_0386,174.51,EUR,failed,2026-01-08T12:02:20Z
pay_003195,cust_0242,331.90,USD,pending,2026-01-17T22:22:06Z
pay_002006,cust_0162,98.18,GBP,succeeded,2026-01-14T06:26:54Z
pay_004146,cust_0299,232.82,USD,succeeded,2026-01-02T02:54:39Z
pay_004540,cust_0196,257.21,GBP,failed,2026-01-01T19:40:12Z
pay_003701,cust_0036,207.59,USD,succeeded,2026-01-19T01:08:06Z
pay_000965,cust_0355,112.91,USD,succeeded,2026-01-24T08:42:14Z
pay_001550,cust_0381,304.33,USD,succeeded,2026-01-25T10:02:48Z
pay_000082,cust_0041,418.31,USD,succeeded,2026-01-01T22:10:07Z
pay_005033,cust_0086,369.35,EUR,succeeded,2026-01-08T23:13:54Z
pay_000474,cust_0296,393.68,EUR,succeeded,2026-01-25T04:42:41Z
pay_004212,cust_0150,40.29,USD,succeeded,2026-01-22T09:17:49Z
pay_001514,cust_0351,350.45,USD,failed,2026-01-22T22:26:17Z
pay_003926,cust_0155,248.86,USD,succeeded,2026-01-25T23:05:05Z
pay_001060,cust_0259,405.69,USD,succeeded,2026-01-09T00:38:36Z
pay_005081,cust_0114,414.42,USD,succeeded,2026-01-02T10:49:37Z
pay_002149,cust_0078,104.00,USD,succeeded,2026-01-19T08:55:42Z
pay_002385,cust_0026,163.60,USD,succeeded,2026-01-23T17:19:56Z
pay_005599,cust_0147,167.53,USD,failed,2026-01-15T02:53:06Z
pay_002333,cust_0002,196.83,USD,succeeded,2026-01-19T08:10:28Z
pay_002692,cust_0041,467.93,GBP,succeeded,2026-01-26T19:52:53Z
pay_003546,cust_0271,469.26,EUR,succeeded,2026-01-16T00:43:13Z
pay_001746,cust_0142,351.26,USD,failed,2026-01-08T14:18:16Z
pay_003789,cust_0393,356.58,USD,succeeded,2026-01-04T07:07:13Z
pay_002878,cust_0348,85.87,USD,succeeded,2026-01-04T07:58:07Z
pay_004240,cust_0193,143.58,USD,succeeded,2026-01-23T17:29:48Z
pay_002084,cust_0313,314.62,EUR,succeeded,2026-01-08T13:28:55Z
pay_001868,cust_0066,77.72,EUR,succeeded,2026-01-08T01:48:18Z
pay_000088,cust_0279,256.27,USD,failed,2026-01-17T17:07:01Z
pay_001608,cust_0340,419.53,GBP,succeeded,2026-01-19T01:05:56Z
pay_004197,cust_0397,454.95,USD,succeeded,2026-01-17T16:23:35Z
pay_002203,cust_0233,222.73,EUR,succeeded,2026-01-20T23:51:52Z
pay_004350,cust_0295,322.66,USD,succeeded,2026-01-04T18:49:27Z
pay_003616,cust_0168,407.02,EUR,succeeded,2026-01-24T01:49:13Z
pay_002469,cust_0097,406.13,GBP,succeeded,2026-01-08T01:36:23Z
pay_005288,cust_0356,270.66,EUR,succeeded,2026-01-18T06:58:06Z
pay_004407,cust_0070,293.57,USD,succeeded,2026-01-26T00:35:26Z
pay_001680,cust_0220,198.25,EUR,failed,2026-01-05T14:40:37Z
pay_004324,cust_0073,270.29,USD,succeeded,2026-01-06T10:56:52Z
pay_003728,cust_0023,369.80,EUR,succeeded,2026-01-02T07:20:24Z
pay_000294,cust_0197,328.27,USD,succeeded,2026-01-31T17:54:11Z
pay_004063,cust_0017,220.22,USD,succeeded,2026-01-19T13:58:18Z
pay_000335,cust_0188,382.55,GBP,succeeded,2026-01-18T02:39:27Z
pay_002190,cust_0058,491.77,GBP,succeeded,2026-01-31T19:32:29Z
pay_003501,cust_0098,250.93,EUR,succeeded,2026-01-26T06:36:50Z
pay_000246,cust_0175,477.65,USD,failed,2026-01-20T11:52:58Z
pay_000976,cust_0360,381.64,USD,failed,2026-01-07T09:44:03Z
pay_005900,cust_0042,92.82,EUR,succeeded,2026-01-06T08:39:21Z
pay_005253,cust_0300,188.76,EUR,pending,2026-01-21T12:37:19Z
pay_003314,cust_0241,306.02,GBP,succeeded,2026-01-10T05:47:36Z
pay_005145,cust_0171,280.78,GBP,succeeded,2026-01-26T15:26:50Z
pay_005513,cust_0226,132.25,EUR,succeeded,2026-01-05T12:28:30Z
pay_000542,cust_0028,105.53,GBP,failed,2026-01-01T16:07:53Z
pay_004742,cust_0235,45.06,USD,succeeded,2026-01-01T21:16:04Z
pay_004009,cust_0175,98.98,USD,succeeded,2026-01-27T22:06:34Z
pay_000096,cust_0098,391.52,GBP,succeeded,2026-01-10T12:05:06Z
pay_004138,cust_0152,81.36,USD,failed,2026-01-15T14:47:08Z
pay_002740,cust_0046,462.78,USD,succeeded,2026-01-17T15:33:01Z
pay_000074,cust_0310,30.83,USD,failed,2026-01-05T13:30:55Z
pay_003653,cust_0357,250.61,USD,failed,2026-01-26T14:38:18Z
pay_004101,cust_0176,104.04,GBP,succeeded,2026-01-24T22:01:25Z
pay_003369,cust_0018,192.15,USD,succeeded,2026-01-07T05:36:47Z
pay_004082,cust_0253,376.15,USD,succeeded,2026-01-14T04:41:05Z
pay_002036,cust_0335,146.06,USD,succeeded,2026-01-06T17:30:00Z
pay_001697,cust_0016,258.31,USD,succeeded,2026-01-18T13:17:06Z
pay_000840,cust_0012,321.23,USD,failed,2026-01-19T07:18:07Z
pay_002438,cust_0082,434.99,USD,failed,2026-01-04T02:03:27Z
pay_004268,cust_0339,229.79,USD,succeeded,2026-01-10T11:30:42Z
pay_004819,cust_0342,39.95,EUR,failed,2026-01-29T11:35:21Z
pay_005281,cust_0135,426.17,USD,failed,2026-01-04T18:27:12Z
pay_004901,cust_0162,341.80,EUR,failed,2026-01-09T15:22:35Z
pay_002982,cust_0171,290.92,GBP,failed,2026-01-09T18:08:09Z
pay_002078,cust_0391,270.14,USD,succeeded,2026-01-21T14:42:28Z
pay_005764,cust_0263,459.93,EUR,failed,2026-01-25T15:49:29Z
pay_004031,cust_0196,322.75,USD,succeeded,2026-01-21T19:00:09Z
pay_001537,cust_0043,310.72,EUR,succeeded,2026-01-25T06:48:12Z
pay_001044,cust_0064,72.28,EUR,succeeded,2026-01-15T10:29:44Z
pay_000900,cust_0051,198.62,EUR,succeeded,2026-01-09T08:48:12Z
pay_004670,cust_0337,153.88,GBP,succeeded,2026-01-27T15:40:42Z
pay_005536,cust_0027,279.86,USD,succeeded,2026-01-27T06:25:48Z
pay_000778,cust_0211,467.22,GBP,succeeded,2026-01-10T09:58:07Z
pay_003270,cust_0292,292.62,GBP,succeeded,2026-01-28T13:39:07Z
pay_001960,cust_0254,264.67,USD,succeeded,2026-01-06T19:55:07Z
pay_001494,cust_0275,367.67,GBP,succeeded,2026-01-07T23:30:16Z
pay_006034,cust_0101,0.00,EUR,succeeded,2026-01-24T22:48:32Z
pay_001311,cust_0100,383.94,USD,succeeded,2026-01-21T01:04:50Z
pay_000981,cust_0148,59.14,USD,pending,2026-01-31T05:23:12Z
pay_004439,cust_0060,391.97,EUR,succeeded,2026-01-08T08:57:59Z
pay_005215,cust_0356,103.07,EUR,succeeded,2026-01-08T18:36:10Z
pay_000698,cust_0129,11.24,GBP,succeeded,2026-01-27T09:03:51Z
pay_003940,cust_0084,48.16,USD,failed,2026-01-08T06:22:18Z
pay_000496,cust_0149,159.79,EUR,failed,2026-01-12T03:27:31Z
pay_005465,cust_0270,112.95,USD,pending,2026-01-10T01:25:04Z
pay_003545,cust_0375,97.48,EUR,succeeded,2026-01-08T02:18:16Z
pay_002738,cust_0353,330.36,EUR,succeeded,2026-01-09T00:13:53Z
pay_003854,cust_0174,483.61,USD,failed,2026-01-07T15:12:11Z
pay_004325,cust_0241,120.55,USD,succeeded,2026-01-25T13:09:02Z
pay_006031,cust_0243,0.00,EUR,succeeded,2026-01-15T12:37:39Z
pay_000238,cust_0331,488.78,GBP,succeeded,2026-01-26T19:13:46Z
pay_006046,cust_0280,153.12,ZZZ,succeeded,2026-01-16T18:13:28Z
pay_001522,cust_0330,22.54,USD,failed,2026-01-17T22:29:29Z
pay_000260,cust_0203,193.05,GBP,failed,2026-01-11T16:01:40Z
pay_003358,cust_0058,482.61,GBP,succeeded,2026-01-16T00:55:18Z
pay_005804,cust_0309,308.74,EUR,succeeded,2026-01-15T07:55:33Z
pay_005254,cust_0146,208.77,GBP,succeeded,2026-01-20T09:28:26Z
pay_002818,cust_0388,408.40,USD,succeeded,2026-01-14T07:50:57Z
pay_000188,cust_0281,288.49,USD,succeeded,2026-01-29T11:56:47Z
pay_002797,cust_0396,187.34,USD,failed,2026-01-08T18:14:23Z
pay_001724,cust_0276,434.67,USD,failed,2026-01-01T01:34:06Z
pay_004834,cust_0178,427.02,EUR,pending,2026-01-06T19:02:38Z
pay_004327,cust_0150,78.66,USD,failed,2026-01-19T09:29:32Z
pay_003876,cust_0231,380.94,GBP,failed,2026-01-15T02:55:36Z
pay_002209,cust_0232,470.08,GBP,succeeded,2026-01-14T18:22:35Z
pay_003041,cust_0361,250.61,USD,succeeded,2026-01-14T20:26:05Z
pay_005369,cust_0125,290.82,USD,succeeded,2026-01-05T20:48:36Z
pay_003664,cust_0132,343.06,USD,failed,2026-01-03T03:49:01Z
pay_002150,cust_0168,332.04,USD,succeeded,2026-01-19T10:36:36Z
pay_001761,cust_0113,181.81,USD,pending,2026-01-22T21:01:45Z
pay_002062,cust_0140,14.27,USD,succeeded,2026-01-01T04:43:28Z
pay_002160,cust_0313,377.19,EUR,pending,2026-01-21T15:41:25Z
pay_000715,cust_0001,192.63,USD,succeeded,2026-01-25T00:40:53Z
pay_005542,cust_0307,434.20,GBP,succeeded,2026-01-14T11:15:31Z
pay_000178,cust_0219,203.41,USD,succeeded,2026-01-17T05:07:10Z
pay_001934,cust_0047,456.55,EUR,succeeded,2026-01-25T20:07:48Z
pay_001609,cust_0076,126.30,USD,succeeded,2026-01-12T15:09:50Z
pay_004247,cust_0069,113.93,USD,failed,2026-01-15T16:23:43Z
pay_001657,cust_0102,291.35,USD,failed,2026-01-03T11:31:26Z
pay_003845,cust_0238,403.73,EUR,succeeded,2026-01-04T17:30:04Z
pay_005193,cust_0065,81.13,USD,succeeded,2026-01-12T15:01:19Z
pay_004635,cust_0312,292.49,USD,succeeded,2026-01-01T11:34:39Z
pay_003898,cust_0126,81.21,USD,succeeded,2026-01-12T23:44:15Z
pay_003781,cust_0243,332.88,USD,failed,2026-01-15T23:16:09Z
pay_004849,cust_0105,484.98,USD,succeeded,2026-01-10T23:17:21Z
pay_002150,cust_0168,332.04,USD,succeeded,2026-01-19T10:36:36Z
pay_004242,cust_0359,94.99,USD,succeeded,2026-01-01T23:55:40Z
pay_002450,cust_0055,106.76,EUR,failed,2026-01-24T10:52:19Z
pay_003210,cust_0223,6.43,USD,succeeded,2026-01-25T04:35:58Z
pay_005820,cust_0184,309.74,GBP,succeeded,2026-01-24T08:24:52Z
pay_002687,cust_0187,370.62,USD,succeeded,2026-01-03T00:57:07Z
pay_004886,cust_0103,471.04,USD,succeeded,2026-01-28T01:09:40Z
pay_000903,cust_0051,225.74,USD,succeeded,2026-01-17T10:18:52Z
pay_004369,cust_0081,324.21,GBP,succeeded,2026-01-21T07:09:17Z
pay_003957,cust_0200,409.48,USD,succeeded,2026-01-12T07:09:32Z
pay_000368,cust_0055,160.45,USD,succeeded,2026-01-06T13:02:41Z
pay_003574,cust_0305,417.54,EUR,succeeded,2026-01-24T03:51:31Z
pay_004008,cust_0215,193.29,USD,succeeded,2026-01-15T22:27:42Z
pay_005147,cust_0022,475.72,USD,failed,2026-01-08T09:04:10Z
pay_001467,cust_0071,149.09,USD,succeeded,2026-01-15T07:56:31Z
pay_000174,cust_0233,249.49,GBP,succeeded,2026-01-21T18:21:28Z
pay_000728,cust_0092,210.52,USD,failed,2026-01-18T23:15:05Z
pay_000438,cust_0138,172.24,EUR,succeeded,2026-01-29T11:19:16Z
pay_000572,cust_0022,200.07,USD,succeeded,2026-01-01T03:05:57Z
pay_002324,cust_0225,300.52,USD,succeeded,2026-01-24T18:20:10Z
pay_004716,cust_0351,31.52,USD,succeeded,2026-01-20T08:19:21Z
pay_006013,cust_0372,-357.00,USD,succeeded,2026-01-23T22:00:37Z
pay_001202,cust_0185,80.05,EUR,succeeded,2026-01-21T15:21:15Z
pay_004872,cust_0199,225.03,USD,failed,2026-01-08T01:29:52Z
pay_005715,cust_0045,209.76,GBP,succeeded,2026-01-03T05:32:27Z
pay_000914,cust_0053,287.82,USD,succeeded,2026-01-02T16:14:02Z
pay_002167,cust_0106,17.98,EUR,succeeded,2026-01-10T01:26:11Z
pay_003888,cust_0221,200.59,USD,succeeded,2026-01-23T06:14:57Z
pay_005074,cust_0006,243.43,EUR,succeeded,2026-01-07T10:35:52Z
pay_004673,cust_0273,86.77,EUR,succeeded,2026-01-09T01:51:42Z
pay_001611,cust_0241,224.77,EUR,failed,2026-01-14T00:28:51Z
pay_003979,cust_0387,462.69,GBP,succeeded,2026-01-08T02:26:40Z
pay_001119,cust_0102,88.53,USD,succeeded,2026-01-09T15:36:57Z
pay_005566,cust_0265,244.71,EUR,failed,2026-01-28T03:42:46Z
pay_005585,cust_0162,192.49,USD,succeeded,2026-01-31T04:45:09Z
pay_000306,cust_0348,481.57,EUR,succeeded,2026-01-27T02:09:30Z
pay_005550,cust_0272,384.58,EUR,succeeded,2026-01-11T16:40:05Z
pay_003229,cust_0212,479.87,EUR,failed,2026-01-27T18:44:18Z
pay_002183,cust_0379,310.69,EUR,succeeded,2026-01-22T15:15:50Z
pay_003499,cust_0238,10.11,USD,failed,2026-01-01T13:44:42Z
pay_005634,cust_0235,329.69,USD,succeeded,2026-01-01T18:37:22Z
pay_002304,cust_0274,154.96,USD,succeeded,2026-01-01T19:34:45Z
pay_003828,cust_0360,311.90,GBP,succeeded,2026-01-24T21:02:24Z
pay_003233,cust_0036,110.60,GBP,failed,2026-01-15T13:06:18Z
pay_002387,cust_0375,431.14,USD,succeeded,2026-01-22T18:28:50Z
pay_001656,cust_0182,197.62,USD,succeeded,2026-01-30T21:44:26Z
pay_005958,cust_0400,438.03,EUR,succeeded,2026-01-08T08:04:12Z
pay_003538,cust_0388,429.61,USD,failed,2026-01-14T20:14:11Z
pay_004764,cust_0307,26.62,USD,succeeded,2026-01-08T13:43:49Z
pay_005175,cust_0259,56.05,USD,succeeded,2026-01-06T22:59:49Z
pay_003703,cust_0254,477.88,USD,succeeded,2026-01-08T00:26:55Z
pay_004367,cust_0383,105.26,GBP,succeeded,2026-01-08T14:08:09Z
pay_001888,cust_0398,294.45,USD,succeeded,2026-01-30T09:28:35Z
pay_004232,cust_0171,421.56,USD,succeeded,2026-01-17T06:57:42Z
pay_002958,cust_0301,247.86,USD,pending,2026-01-20T08:05:09Z
pay_003340,cust_0185,188.51,USD,succeeded,2026-01-31T09:51:41Z
pay_001157,cust_0217,406.44,EUR,failed,2026-01-03T15:48:19Z
pay_000376,cust_0331,133.12,EUR,succeeded,2026-01-03T00:47:37Z
pay_000847,cust_0304,351.19,EUR,failed,2026-01-21T11:22:32Z
pay_002575,cust_0148,214.52,USD,succeeded,2026-01-18T00:37:32Z
pay_000241,cust_0289,464.74,USD,succeeded,2026-01-22T07:32:32Z
pay_002110,cust_0090,12.05,GBP,failed,2026-01-16T12:27:54Z
pay_001448,cust_0115,462.30,USD,succeeded,2026-01-30T12:29:47Z
pay_001790,cust_0080,360.98,GBP,succeeded,2026-01-10T17:39:24Z
pay_003165,cust_0291,295.23,USD,succeeded,2026-01-19T05:38:36Z
pay_000011,cust_0315,454.83,EUR,failed,2026-01-02T10:58:55Z
pay_002882,cust_0304,88.50,USD,failed,2026-01-02T01:44:23Z
pay_000716,cust_0318,312.00,USD,succeeded,2026-01-28T02:18:22Z
pay_002252,cust_0359,379.60,USD,succeeded,2026-01-21T14:29:22Z
pay_000454,cust_0236,154.56,USD,succeeded,2026-01-09T22:42:17Z
pay_001713,cust_0331,220.43,EUR,succeeded,2026-01-14T07:12:51Z
pay_003757,cust_0257,134.73,USD,succeeded,2026-01-29T04:56:58Z
pay_001814,cust_0165,191.93,GBP,succeeded,2026-01-04T20:53:26Z
pay_003889,cust_0233,324.04,USD,succeeded,2026-01-28T07:28:43Z
pay_000240,cust_0139,343.79,USD,failed,2026-01-02T19:46:16Z
pay_006053,cust_0018,421.49,ZZZ,succeeded,2026-01-16T02:59:34Z
pay_000352,cust_0366,116.14,USD,succeeded,2026-01-24T11:38:54Z
pay_004300,cust_0198,354.09,USD,failed,2026-01-23T20:28:41Z
pay_002482,cust_0282,371.16,EUR,failed,2026-01-22T12:11:35Z
pay_003112,cust_0185,193.84,EUR,succeeded,2026-01-08T12:47:20Z
pay_004923,cust_0391,295.88,GBP,succeeded,2026-01-28T06:18:46Z
