subscription_event_id,customer_id,subscription_id,event_type,plan,created_at
subevt_002280,cust_0347,sub_00995,start,pro,2026-01-30T21:51:50Z
subevt_000663,cust_0291,sub_00282,renew,basic,2026-01-03T15:38:40Z
subevt_000951,cust_0081,sub_00409,renew,enterprise,2026-01-31T00:42:31Z
subevt_000699,cust_0141,sub_00299,start,enterprise,2026-01-08T00:44:43Z
subevt_002145,cust_0096,sub_00935,start,pro,2026-01-02T21:30:03Z
subevt_000873,cust_0111,sub_00378,start,enterprise,2026-01-04T13:36:21Z
subevt_002370,cust_0102,sub_01032,cancel,basic,2026-01-07T14:14:34Z
subevt_002222,cust_0152,sub_00967,start,pro,2026-01-24T23:58:28Z
subevt_000461,cust_0274,sub_00194,start,enterprise,2026-01-01T03:17:55Z
subevt_001808,cust_0246,sub_00789,cancel,pro,2026-01-20T15:03:34Z
subevt_001571,cust_0139,sub_00683,renew,pro,2026-01-27T19:38:13Z
subevt_000607,cust_0213,sub_00257,renew,pro,2026-01-12T21:02:34Z
subevt_000356,cust_0318,sub_00150,renew,pro,2026-01-22T17:41:51Z
subevt_001537,cust_0294,sub_00667,renew,pro,2026-01-15T02:27:36Z
subevt_000009,cust_0033,sub_00003,renew,enterprise,2026-01-31T14:31:12Z
subevt_000865,cust_0375,sub_00375,start,enterprise,2026-01-31T02:24:28Z
subevt_002032,cust_0023,sub_00886,start,enterprise,2026-01-03T12:12:08Z
subevt_000693,cust_0288,sub_00297,start,pro,2026-01-30T11:31:14Z
subevt_000809,cust_0331,sub_00347,start,basic,2026-01-26T01:06:40Z
subevt_001248,cust_0103,sub_00535,renew,pro,2026-01-17T23:43:34Z
subevt_001451,cust_0194,sub_00629,renew,basic,2026-01-20T01:55:53Z
subevt_000741,cust_0327,sub_00316,start,basic,2026-01-04T18:36:00Z
subevt_001381,cust_0378,sub_00598,renew,enterprise,2026-01-13T14:41:51Z
subevt_002202,cust_0300,sub_00958,renew,basic,2026-01-31T13:56:48Z
subevt_001345,cust_0191,sub_00581,renew,basic,2026-01-16T22:08:11Z
subevt_000385,cust_0040,sub_00162,start,basic,2026-01-17T13:52:53Z
subevt_001179,cust_0378,sub_00509,start,pro,2026-01-08T05:58:24Z
subevt_001682,cust_0004,sub_00729,renew,enterprise,2026-01-06T12:06:24Z
subevt_002282,cust_0347,sub_00995,renew,pro,2026-01-31T18:56:34Z
subevt_001243,cust_0358,sub_00533,renew,basic,2026-01-31T02:44:15Z
subevt_000300,cust_0349,sub_00127,start,pro,2026-01-19T12:08:55Z
subevt_000488,cust_0027,sub_00205,start,enterprise,2026-01-01T15:54:40Z
subevt_001216,cust_0281,sub_00524,start,enterprise,2026-01-12T17:15:17Z
subevt_001612,cust_0066,sub_00700,renew,basic,2026-01-19T07:21:13Z
subevt_000209,cust_0021,sub_00087,renew,enterprise,2026-01-18T03:14:48Z
subevt_001341,cust_0199,sub_00579,cancel,enterprise,2026-01-27T00:36:29Z
subevt_000380,cust_0325,sub_00160,cancel,enterprise,2026-01-06T20:35:44Z
subevt_001396,cust_0211,sub_00605,renew,basic,2026-01-07T16:45:01Z
subevt_001084,cust_0190,sub_00466,cancel,pro,2026-01-18T18:16:38Z
subevt_000275,cust_0364,sub_00117,renew,enterprise,2026-01-28T07:39:53Z
subevt_000477,cust_0208,sub_00200,renew,pro,2026-01-23T04:50:00Z
subevt_001001,cust_0002,sub_00433,start,pro,2026-01-04T10:16:47Z
subevt_001631,cust_0315,sub_00707,start,pro,2026-01-23T23:32:15Z
subevt_000279,cust_0175,sub_00119,renew,basic,2026-01-31T05:50:43Z
subevt_000531,cust_0298,sub_00222,start,enterprise,2026-01-30T07:44:57Z
subevt_000737,cust_0231,sub_00313,renew,enterprise,2026-01-30T22:33:03Z
subevt_002362,cust_0093,sub_01028,cancel,basic,2026-01-18T20:35:59Z
subevt_000381,cust_0088,sub_00161,start,pro,2026-01-06T02:47:39Z
subevt_002173,cust_0202,sub_00944,cancel,basic,2026-01-31T16:05:47Z
subevt_002396,cust_0157,sub_01045,cancel,pro,2026-01-13T14:25:11Z
subevt_002351,cust_0341,sub_01023,start,enterprise,2026-01-12T16:45:26Z
subevt_002358,cust_0398,sub_01026,renew,pro,2026-01-13T04:40:52Z
subevt_000301,cust_0352,sub_00128,start,pro,2026-01-26T06:19:14Z
subevt_001860,cust_0011,sub_00809,start,pro,2026-01-11T17:50:37Z
subevt_000363,cust_0225,sub_00154,start,enterprise,2026-01-30T03:37:46Z
subevt_000807,cust_0231,sub_00345,cancel,basic,2026-01-29T02:08:25Z
subevt_001658,cust_0147,sub_00719,start,pro,2026-01-10T04:45:02Z
subevt_001346,cust_0223,sub_00582,start,enterprise,2026-01-13T13:43:55Z
subevt_000040,cust_0141,sub_00016,start,basic,2026-01-23T11:44:58Z
subevt_001931,cust_0255,sub_00839,cancel,enterprise,2026-01-27T06:36:53Z
subevt_000128,cust_0279,sub_00050,renew,pro,2026-01-18T08:58:09Z
subevt_001095,cust_0011,sub_00471,renew,pro,2026-01-16T05:17:33Z
subevt_000064,cust_0311,sub_00024,start,enterprise,2026-01-29T06:15:32Z
subevt_001813,cust_0269,sub_00791,start,basic,2026-01-22T14:35:41Z
subevt_001688,cust_0147,sub_00733,start,enterprise,2026-01-06T23:11:59Z
subevt_002097,cust_0320,sub_00915,start,pro,2026-01-31T04:01:36Z
subevt_002352,cust_0341,sub_01023,renew,enterprise,2026-01-15T12:09:35Z
subevt_000853,cust_0277,sub_00369,cancel,enterprise,2026-01-31T16:34:33Z
subevt_002225,cust_0312,sub_00969,start,pro,2026-01-02T03:13:36Z
subevt_001882,cust_0029,sub_00818,renew,basic,2026-01-12T23:04:52Z
subevt_002245,cust_0012,sub_00979,start,basic,2026-01-12T02:15:41Z
subevt_001768,cust_0083,sub_00769,renew,enterprise,2026-01-22T09:50:48Z
subevt_001055,cust_0004,sub_00454,start,pro,2026-01-24T07:27:10Z
subevt_000357,cust_0318,sub_00150,cancel,pro,2026-01-21T18:42:23Z
subevt_001755,cust_0010,sub_00764,start,enterprise,2026-01-21T05:26:46Z
subevt_000061,cust_0272,sub_00023,start,pro,2026-01-15T05:34:55Z
subevt_001649,cust_0135,sub_00714,start,basic,2026-01-09T20:39:33Z
subevt_001962,cust_0276,sub_00852,cancel,enterprise,2026-01-29T10:00:54Z
subevt_000439,cust_0235,sub_00186,renew,pro,2026-01-31T00:13:02Z
subevt_001047,cust_0091,sub_00451,renew,basic,2026-01-31T11:20:59Z
subevt_000810,cust_0331,sub_00347,cancel,basic,2026-01-31T15:49:18Z
subevt_001120,cust_0227,sub_00484,cancel,basic,2026-01-12T02:09:25Z
subevt_000505,cust_0065,sub_00211,renew,pro,2026-01-22T05:49:06Z
subevt_000258,cust_0014,sub_00111,start,enterprise,2026-01-12T23:45:37Z
subevt_000854,cust_0179,sub_00370,start,enterprise,2026-01-13T19:20:03Z
subevt_001133,cust_0284,sub_00490,renew,basic,2026-01-29T14:47:08Z
subevt_000324,cust_0289,sub_00138,start,enterprise,2026-01-02T13:22:41Z
subevt_002303,cust_0134,sub_01004,renew,pro,2026-01-31T07:18:50Z
subevt_000672,cust_0162,sub_00285,renew,basic,2026-01-31T20:46:31Z
subevt_001943,cust_0169,sub_00846,start,pro,2026-01-05T05:18:09Z
subevt_001031,cust_0253,sub_00445,start,pro,2026-01-17T19:49:21Z
subevt_000835,cust_0333,sub_00362,start,pro,2026-01-04T12:48:07Z
subevt_001424,cust_0142,sub_00617,start,enterprise,2026-01-16T16:28:31Z
subevt_002295,cust_0133,sub_01001,start,basic,2026-01-08T11:06:10Z
subevt_000467,cust_0020,sub_00197,start,basic,2026-01-28T14:41:18Z
subevt_001022,cust_0366,sub_00442,start,enterprise,2026-01-29T08:18:56Z
subevt_000362,cust_0144,sub_00153,renew,basic,2026-01-27T06:33:17Z
subevt_000921,cust_0380,sub_00398,renew,pro,2026-01-14T09:19:23Z
subevt_001530,cust_0148,sub_00664,renew,basic,2026-01-26T09:27:19Z
subevt_000968,cust_0128,sub_00416,renew,enterprise,2026-01-18T05:27:45Z
subevt_001801,cust_0322,sub_00785,start,enterprise,2026-01-03T18:22:56Z
subevt_001763,cust_0261,sub_00767,start,enterprise,2026-01-22T03:29:27Z
subevt_001217,cust_0281,sub_00524,renew,enterprise,2026-01-14T14:43:51Z
subevt_000543,cust_0275,sub_00229,renew,basic,2026-01-26T21:03:58Z
subevt_000179,cust_0310,sub_00072,renew,basic,2026-01-31T00:24:24Z
subevt_000927,cust_0003,sub_00399,cancel,basic,2026-01-05T13:29:42Z
subevt_000455,cust_0353,sub_00192,start,basic,2026-01-29T19:04:25Z
subevt_000481,cust_0032,sub_00202,cancel,enterprise,2026-01-13T00:42:51Z
subevt_002271,cust_0083,sub_00991,start,enterprise,2026-01-15T13:10:06Z
subevt_001520,cust_0348,sub_00660,renew,enterprise,2026-01-14T07:37:00Z
subevt_000012,cust_0144,sub_00005,start,basic,2026-01-09T06:16:53Z
subevt_000964,cust_0046,sub_00415,renew,basic,2026-01-25T19:06:54Z
subevt_001694,cust_0135,sub_00736,start,basic,2026-01-04T23:28:26Z
subevt_001900,cust_0325,sub_00827,renew,basic,2026-01-31T23:51:10Z
subevt_000838,cust_0026,sub_00363,cancel,pro,2026-01-20T02:06:00Z
subevt_002151,cust_0160,sub_00936,cancel,basic,2026-01-20T14:17:17Z
subevt_000028,cust_0390,sub_00011,renew,basic,2026-01-14T11:26:58Z
subevt_000747,cust_0190,sub_00318,renew,basic,2026-01-22T23:14:44Z
subevt_002061,cust_0021,sub_00898,start,enterprise,2026-01-28T09:59:38Z
subevt_001384,cust_0121,sub_00599,renew,enterprise,2026-01-18T19:52:32Z
subevt_001239,cust_0102,sub_00532,renew,enterprise,2026-01-25T07:24:28Z
subevt_000102,cust_0362,sub_00038,renew,enterprise,2026-01-11T17:47:16Z
subevt_000052,cust_0164,sub_00019,renew,basic,2026-01-13T17:14:57Z
subevt_000105,cust_0233,sub_00039,renew,basic,2026-01-10T15:22:28Z
subevt_001474,cust_0128,sub_00638,renew,enterprise,2026-01-12T08:54:54Z
subevt_001453,cust_0194,sub_00629,cancel,basic,2026-01-17T02:49:59Z
subevt_000855,cust_0179,sub_00370,renew,enterprise,2026-01-20T19:35:02Z
subevt_001779,cust_0316,sub_00775,renew,basic,2026-01-24T18:12:44Z
subevt_000986,cust_0375,sub_00427,start,pro,2026-01-01T11:08:44Z
subevt_000046,cust_0256,sub_00017,cancel,basic,2026-01-20T21:57:14Z
subevt_001111,cust_0027,sub_00479,renew,basic,2026-01-16T12:44:47Z
subevt_002071,cust_0268,sub_00901,renew,basic,2026-01-19T00:45:55Z
subevt_001620,cust_0311,sub_00703,renew,pro,2026-01-28T10:37:29Z
subevt_000784,cust_0028,sub_00336,cancel,enterprise,2026-01-31T00:06:06Z
subevt_001501,cust_0191,sub_00653,start,pro,2026-01-26T12:33:52Z
subevt_002198,cust_0382,sub_00957,start,basic,2026-01-17T23:39:16Z
subevt_000850,cust_0010,sub_00368,renew,enterprise,2026-01-31T11:19:19Z
subevt_000797,cust_0334,sub_00342,start,pro,2026-01-09T23:48:59Z
subevt_000374,cust_0048,sub_00158,start,pro,2026-01-12T15:06:15Z
subevt_002088,cust_0281,sub_00910,start,enterprise,2026-01-14T01:15:19Z
subevt_000231,cust_0305,sub_00099,start,enterprise,2026-01-06T21:03:15Z
subevt_000804,cust_0004,sub_00344,renew,enterprise,2026-01-31T02:42:39Z
subevt_000447,cust_0250,sub_00189,renew,basic,2026-01-31T08:28:01Z
subevt_002107,cust_0331,sub_00918,renew,basic,2026-01-23T22:46:06Z
subevt_000967,cust_0128,sub_00416,renew,enterprise,2026-01-15T02:44:23Z
subevt_002231,cust_0112,sub_00972,renew,enterprise,2026-01-28T22:51:47Z
subevt_000412,cust_0011,sub_00174,renew,basic,2026-01-31T01:31:50Z
subevt_001053,cust_0252,sub_00453,renew,basic,2026-01-07T13:16:10Z
subevt_001802,cust_0397,sub_00786,start,basic,2026-01-02T05:36:22Z
subevt_002209,cust_0091,sub_00961,renew,basic,2026-01-28T23:15:54Z
subevt_001241,cust_0358,sub_00533,start,basic,2026-01-21T17:44:42Z
subevt_001979,cust_0096,sub_00859,start,basic,2026-01-31T19:17:58Z
subevt_001147,cust_0183,sub_00496,cancel,pro,2026-01-31T18:58:04Z
subevt_001024,cust_0317,sub_00443,start,enterprise,2026-01-15T11:15:23Z
subevt_000029,cust_0390,sub_00011,cancel,basic,2026-01-04T11:46:52Z
subevt_000887,cust_0361,sub_00384,renew,enterprise,2026-01-06T15:48:07Z
subevt_002031,cust_0177,sub_00885,start,basic,2026-01-29T09:42:09Z
subevt_001775,cust_0108,sub_00774,start,enterprise,2026-01-22T11:42:59Z
subevt_001066,cust_0016,sub_00458,cancel,enterprise,2026-01-22T05:27:18Z
subevt_002196,cust_0010,sub_00956,start,pro,2026-01-09T23:35:58Z
subevt_001343,cust_0191,sub_00581,start,basic,2026-01-08T19:06:38Z
subevt_001542,cust_0388,sub_00668,cancel,pro,2026-01-18T15:47:07Z
subevt_000328,cust_0107,sub_00140,start,enterprise,2026-01-16T13:00:25Z
subevt_001498,cust_0394,sub_00652,start,enterprise,2026-01-12T12:36:16Z
subevt_000993,cust_0171,sub_00429,renew,enterprise,2026-01-31T11:30:15Z
subevt_001464,cust_0039,sub_00634,start,enterprise,2026-01-31T18:40:41Z
subevt_000830,cust_0249,sub_00357,start,enterprise,2026-01-01T15:13:29Z
subevt_001632,cust_0331,sub_00708,start,basic,2026-01-12T23:27:07Z
subevt_000178,cust_0310,sub_00072,start,basic,2026-01-28T08:31:31Z
subevt_000800,cust_0139,sub_00343,start,pro,2026-01-22T20:55:25Z
subevt_001867,cust_0192,sub_00811,renew,enterprise,2026-01-31T03:17:37Z
subevt_001267,cust_0397,sub_00543,renew,pro,2026-01-25T01:33:21Z
subevt_001906,cust_0310,sub_00830,start,basic,2026-01-16T13:14:42Z
subevt_001806,cust_0246,sub_00789,start,pro,2026-01-12T16:21:33Z
subevt_000145,cust_0092,sub_00056,cancel,enterprise,2026-01-28T21:32:16Z
subevt_000527,cust_0184,sub_00220,start,enterprise,2026-01-03T10:32:24Z
subevt_001119,cust_0227,sub_00484,renew,basic,2026-01-06T16:00:31Z
subevt_001973,cust_0293,sub_00857,start,pro,2026-01-23T16:24:04Z
subevt_000714,cust_0006,sub_00304,renew,pro,2026-01-18T21:42:56Z
subevt_000291,cust_0217,sub_00122,cancel,enterprise,2026-01-20T23:21:12Z
subevt_000268,cust_0355,sub_00115,start,enterprise,2026-01-29T19:35:46Z
subevt_001930,cust_0255,sub_00839,start,enterprise,2026-01-23T04:50:41Z
subevt_000286,cust_0285,sub_00121,renew,enterprise,2026-01-16T14:40:32Z
subevt_002108,cust_0331,sub_00918,renew,basic,2026-01-31T14:20:04Z
subevt_000831,cust_0172,sub_00358,start,basic,2026-01-28T16:51:07Z
subevt_001674,cust_0094,sub_00725,start,basic,2026-01-10T14:35:51Z
subevt_001192,cust_0356,sub_00513,renew,enterprise,2026-01-16T22:50:17Z
subevt_000366,cust_0016,sub_00155,start,basic,2026-01-19T07:37:41Z
subevt_000931,cust_0186,sub_00401,start,basic,2026-01-17T07:51:13Z
subevt_000351,cust_0260,sub_00148,renew,pro,2026-01-25T13:57:52Z
subevt_001461,cust_0278,sub_00633,start,pro,2026-01-24T14:58:37Z
subevt_000369,cust_0016,sub_00156,renew,basic,2026-01-29T13:26:55Z
subevt_000234,cust_0272,sub_00100,start,enterprise,2026-01-10T00:43:43Z
subevt_000690,cust_0359,sub_00295,start,enterprise,2026-01-29T12:49:44Z
subevt_001042,cust_0327,sub_00450,start,basic,2026-01-05T07:05:54Z
subevt_002158,cust_0298,sub_00938,cancel,basic,2026-01-31T19:00:03Z
subevt_000158,cust_0251,sub_00063,start,basic,2026-01-24T04:09:13Z
subevt_001898,cust_0260,sub_00826,renew,pro,2026-01-13T06:10:13Z
subevt_002246,cust_0012,sub_00979,renew,basic,2026-01-16T08:41:33Z
subevt_002041,cust_0142,sub_00888,cancel,enterprise,2026-01-22T23:41:05Z
subevt_001429,cust_0195,sub_00620,renew,basic,2026-01-03T02:46:35Z
subevt_001422,cust_0067,sub_00616,renew,pro,2026-01-30T22:12:39Z
subevt_002085,cust_0096,sub_00908,start,basic,2026-01-01T15:58:22Z
subevt_001613,cust_0232,sub_00701,start,basic,2026-01-03T00:27:17Z
subevt_002254,cust_0158,sub_00983,start,basic,2026-01-17T04:50:16Z
subevt_000656,cust_0247,sub_00279,start,basic,2026-01-21T13:18:44Z
subevt_000829,cust_0153,sub_00356,start,pro,2026-01-25T06:45:55Z
subevt_000065,cust_0311,sub_00024,renew,enterprise,2026-01-31T15:30:39Z
subevt_001982,cust_0112,sub_00861,start,pro,2026-01-20T01:01:03Z
subevt_001199,cust_0112,sub_00516,cancel,basic,2026-01-20T12:32:28Z
subevt_000175,cust_0113,sub_00070,renew,pro,2026-01-29T16:23:41Z
subevt_002238,cust_0023,sub_00976,start,basic,2026-01-20T14:43:29Z
subevt_001547,cust_0363,sub_00672,start,basic,2026-01-18T09:01:41Z
subevt_001101,cust_0285,sub_00474,start,pro,2026-01-03T01:05:15Z
subevt_000603,cust_0094,sub_00256,start,basic,2026-01-07T02:33:27Z
subevt_000020,cust_0217,sub_00008,start,enterprise,2026-01-09T14:34:32Z
subevt_002045,cust_0120,sub_00890,renew,basic,2026-01-16T16:45:19Z
subevt_000667,cust_0304,sub_00283,cancel,pro,2026-01-17T18:53:36Z
subevt_000550,cust_0061,sub_00232,renew,pro,2026-01-08T03:57:48Z
subevt_001646,cust_0339,sub_00713,start,basic,2026-01-01T20:57:36Z
subevt_000562,cust_0338,sub_00237,start,basic,2026-01-16T00:35:17Z
subevt_000383,cust_0088,sub_00161,renew,pro,2026-01-19T09:30:19Z
subevt_000924,cust_0003,sub_00399,start,basic,2026-01-04T11:24:31Z
subevt_002357,cust_0398,sub_01026,start,pro,2026-01-08T09:08:36Z
subevt_001386,cust_0260,sub_00600,renew,enterprise,2026-01-20T18:54:33Z
subevt_001751,cust_0333,sub_00762,renew,basic,2026-01-22T22:10:20Z
subevt_000659,cust_0212,sub_00281,renew,pro,2026-01-29T21:18:58Z
subevt_000422,cust_0064,sub_00178,start,basic,2026-01-15T18:38:02Z
subevt_001718,cust_0087,sub_00747,start,basic,2026-01-18T14:00:40Z
subevt_001739,cust_0356,sub_00757,renew,enterprise,2026-01-19T14:53:15Z
subevt_001757,cust_0010,sub_00764,renew,enterprise,2026-01-31T21:18:21Z
subevt_000939,cust_0115,sub_00405,start,pro,2026-01-01T00:26:54Z
subevt_002204,cust_0206,sub_00959,renew,pro,2026-01-31T06:59:22Z
subevt_001380,cust_0378,sub_00598,start,enterprise,2026-01-05T13:43:43Z
subevt_000342,cust_0102,sub_00144,renew,basic,2026-01-29T23:50:04Z
subevt_001352,cust_0099,sub_00584,renew,pro,2026-01-16T09:28:11Z
subevt_002242,cust_0239,sub_00978,start,enterprise,2026-01-26T03:48:04Z
subevt_001003,cust_0002,sub_00433,renew,pro,2026-01-14T00:56:04Z
subevt_001966,cust_0122,sub_00854,start,pro,2026-01-02T04:41:29Z
subevt_000544,cust_0275,sub_00229,cancel,basic,2026-01-22T15:40:49Z
subevt_002159,cust_0135,sub_00939,start,enterprise,2026-01-01T08:37:45Z
subevt_001203,cust_0034,sub_00518,renew,basic,2026-01-31T06:12:37Z
subevt_000170,cust_0245,sub_00068,start,basic,2026-01-05T13:06:50Z
subevt_002380,cust_0017,sub_01037,cancel,basic,2026-01-06T10:55:09Z
subevt_002090,cust_0281,sub_00910,renew,enterprise,2026-01-31T04:40:20Z
subevt_001540,cust_0388,sub_00668,renew,pro,2026-01-18T14:22:25Z
subevt_001862,cust_0273,sub_00810,start,pro,2026-01-30T12:14:01Z
subevt_001251,cust_0038,sub_00536,renew,enterprise,2026-01-23T00:29:08Z
subevt_000305,cust_0032,sub_00130,start,pro,2026-01-20T18:33:17Z
subevt_002009,cust_0156,sub_00873,start,enterprise,2026-01-27T10:50:56Z
subevt_002344,cust_0039,sub_01020,renew,enterprise,2026-01-13T20:44:05Z
subevt_001824,cust_0169,sub_00795,start,enterprise,2026-01-24T14:02:26Z
subevt_000970,cust_0398,sub_00417,renew,basic,2026-01-28T16:29:22Z
subevt_002187,cust_0182,sub_00952,start,basic,2026-01-29T14:35:00Z
subevt_002241,cust_0364,sub_00977,renew,basic,2026-01-31T00:48:24Z
subevt_001852,cust_0359,sub_00805,renew,enterprise,2026-01-29T11:10:55Z
subevt_000790,cust_0325,sub_00338,renew,enterprise,2026-01-31T06:49:10Z
subevt_000159,cust_0251,sub_00063,cancel,basic,2026-01-24T08:23:14Z
subevt_000781,cust_0180,sub_00335,start,basic,2026-01-21T04:33:34Z
subevt_001427,cust_0289,sub_00619,cancel,enterprise,2026-01-21T16:55:58Z
subevt_001839,cust_0366,sub_00801,cancel,enterprise,2026-01-17T19:51:40Z
subevt_000271,cust_0111,sub_00116,start,pro,2026-01-09T09:43:31Z
subevt_000115,cust_0128,sub_00045,start,enterprise,2026-01-25T11:42:52Z
subevt_001531,cust_0148,sub_00664,renew,basic,2026-01-31T09:09:10Z
subevt_001668,cust_0270,sub_00722,cancel,basic,2026-01-15T12:17:32Z
subevt_001623,cust_0292,sub_00705,start,enterprise,2026-01-23T17:53:17Z
subevt_002217,cust_0112,sub_00965,start,enterprise,2026-01-09T06:32:36Z
subevt_000508,cust_0003,sub_00212,start,enterprise,2026-01-31T01:44:20Z
subevt_002294,cust_0246,sub_01000,renew,pro,2026-01-19T09:10:06Z
subevt_002015,cust_0395,sub_00876,renew,pro,2026-01-22T16:40:40Z
subevt_000266,cust_0357,sub_00114,renew,basic,2026-01-17T22:29:23Z
subevt_002117,cust_0006,sub_00922,start,pro,2026-01-01T18:35:35Z
subevt_001960,cust_0276,sub_00852,start,enterprise,2026-01-28T16:32:26Z
subevt_000666,cust_0304,sub_00283,renew,pro,2026-01-14T01:24:38Z
subevt_000751,cust_0079,sub_00321,start,basic,2026-01-31T18:03:35Z
subevt_000812,cust_0232,sub_00348,renew,basic,2026-01-11T03:50:16Z
subevt_001533,cust_0254,sub_00665,cancel,basic,2026-01-30T09:17:55Z
subevt_001504,cust_0309,sub_00654,start,enterprise,2026-01-25T10:31:57Z
subevt_000347,cust_0341,sub_00147,start,enterprise,2026-01-19T09:46:19Z
subevt_000225,cust_0150,sub_00095,renew,pro,2026-01-18T13:18:23Z
subevt_001722,cust_0023,sub_00748,cancel,basic,2026-01-19T19:08:22Z
subevt_000071,cust_0382,sub_00027,start,enterprise,2026-01-02T14:20:09Z
subevt_002220,cust_0112,sub_00965,cancel,enterprise,2026-01-18T06:02:30Z
subevt_001443,cust_0161,sub_00625,renew,enterprise,2026-01-28T15:24:23Z
subevt_001125,cust_0216,sub_00487,start,basic,2026-01-06T19:52:43Z
subevt_000818,cust_0048,sub_00350,renew,enterprise,2026-01-16T08:32:28Z
subevt_001249,cust_0103,sub_00535,cancel,pro,2026-01-24T11:19:11Z
subevt_001127,cust_0178,sub_00488,renew,pro,2026-01-31T09:40:52Z
subevt_001489,cust_0194,sub_00645,renew,pro,2026-01-13T04:38:59Z
subevt_000541,cust_0064,sub_00228,renew,basic,2026-01-23T04:59:04Z
subevt_000384,cust_0088,sub_00161,cancel,pro,2026-01-06T15:08:36Z
subevt_001289,cust_0213,sub_00555,start,pro,2026-01-30T08:52:20Z
subevt_000496,cust_0322,sub_00208,start,pro,2026-01-29T01:23:20Z
subevt_001369,cust_0027,sub_00593,renew,pro,2026-01-12T16:34:54Z
subevt_002149,cust_0160,sub_00936,renew,basic,2026-01-24T02:27:31Z
subevt_001639,cust_0329,sub_00711,start,enterprise,2026-01-23T12:32:43Z
subevt_001650,cust_0165,sub_00715,start,pro,2026-01-17T02:13:46Z
subevt_001519,cust_0348,sub_00660,start,enterprise,2026-01-13T23:18:49Z
subevt_000091,cust_0247,sub_00035,start,pro,2026-01-04T13:27:26Z
subevt_001595,cust_0242,sub_00692,cancel,basic,2026-01-31T12:42:18Z
subevt_001733,cust_0332,sub_00754,start,pro,2026-01-06T04:06:31Z
subevt_000954,cust_0189,sub_00410,renew,pro,2026-01-24T07:23:09Z
subevt_001713,cust_0023,sub_00744,renew,pro,2026-01-25T20:14:16Z
subevt_000303,cust_0051,sub_00129,start,pro,2026-01-20T02:41:33Z
subevt_001371,cust_0195,sub_00594,renew,pro,2026-01-24T04:40:58Z
subevt_000746,cust_0190,sub_00318,renew,basic,2026-01-21T23:29:42Z
subevt_000456,cust_0353,sub_00192,renew,basic,2026-01-31T03:43:23Z
subevt_002237,cust_0012,sub_00975,renew,enterprise,2026-01-14T19:20:06Z
subevt_000426,cust_0023,sub_00179,start,pro,2026-01-05T09:16:35Z
subevt_000309,cust_0384,sub_00132,cancel,pro,2026-01-31T17:29:17Z
subevt_001442,cust_0161,sub_00625,renew,enterprise,2026-01-20T05:17:36Z
subevt_001557,cust_0013,sub_00677,cancel,pro,2026-01-07T10:56:53Z
subevt_002000,cust_0313,sub_00869,start,basic,2026-01-11T08:49:19Z
subevt_002189,cust_0182,sub_00952,cancel,basic,2026-01-31T09:29:34Z
subevt_001368,cust_0027,sub_00593,start,pro,2026-01-04T08:35:51Z
subevt_000424,cust_0064,sub_00178,renew,basic,2026-01-29T18:33:46Z
subevt_001836,cust_0366,sub_00801,start,enterprise,2026-01-13T16:04:26Z
subevt_001562,cust_0202,sub_00679,renew,basic,2026-01-26T19:14:13Z
subevt_001735,cust_0357,sub_00755,start,basic,2026-01-19T20:26:11Z
subevt_000118,cust_0128,sub_00045,cancel,enterprise,2026-01-26T09:02:58Z
subevt_002075,cust_0034,sub_00903,renew,pro,2026-01-31T04:10:54Z
subevt_001030,cust_0055,sub_00444,cancel,basic,2026-01-06T05:07:02Z
subevt_001596,cust_0260,sub_00693,start,basic,2026-01-03T17:16:59Z
subevt_000923,cust_0380,sub_00398,cancel,pro,2026-01-17T23:04:05Z
subevt_001086,cust_0055,sub_00467,cancel,enterprise,2026-01-31T00:04:47Z
subevt_001558,cust_0196,sub_00678,start,enterprise,2026-01-09T10:13:21Z
subevt_001314,cust_0193,sub_00566,start,pro,2026-01-11T04:22:24Z
subevt_002311,cust_0277,sub_01007,renew,pro,2026-01-31T18:50:56Z
subevt_000996,cust_0352,sub_00430,cancel,enterprise,2026-01-15T19:55:11Z
subevt_000169,cust_0201,sub_00067,cancel,basic,2026-01-31T09:49:51Z
subevt_001395,cust_0211,sub_00605,start,basic,2026-01-02T21:54:08Z
subevt_000815,cust_0213,sub_00349,renew,pro,2026-01-31T14:39:06Z
subevt_001452,cust_0194,sub_00629,renew,basic,2026-01-27T10:14:36Z
subevt_002275,cust_0035,sub_00992,cancel,pro,2026-01-31T09:16:52Z
subevt_000601,cust_0274,sub_00254,renew,basic,2026-01-13T19:37:52Z
subevt_001749,cust_0333,sub_00762,start,basic,2026-01-09T14:33:49Z
subevt_000820,cust_0001,sub_00351,start,basic,2026-01-13T23:48:47Z
subevt_002334,cust_0243,sub_01016,renew,basic,2026-01-18T10:37:22Z
subevt_002010,cust_0156,sub_00873,renew,enterprise,2026-01-31T10:22:52Z
subevt_001038,cust_0005,sub_00448,start,enterprise,2026-01-12T08:12:03Z
subevt_000681,cust_0184,sub_00291,cancel,basic,2026-01-31T15:18:39Z
subevt_001586,cust_0136,sub_00689,cancel,enterprise,2026-01-31T01:10:30Z
subevt_001868,cust_0192,sub_00811,cancel,enterprise,2026-01-31T18:52:31Z
subevt_001450,cust_0194,sub_00629,start,basic,2026-01-14T06:22:50Z
subevt_001857,cust_0163,sub_00807,renew,basic,2026-01-31T20:32:55Z
